Date,Ticker,Headline
2025-06-16,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2025-06-17,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2025-06-17,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-06-17,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2025-06-17,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2025-06-17,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2025-06-17,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2025-06-18,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-06-18,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-06-18,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2025-06-19,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-06-19,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2025-06-20,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2025-06-20,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-06-20,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2025-06-20,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2025-06-20,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2025-06-20,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2025-06-23,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2025-06-23,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2025-06-23,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-06-23,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2025-06-23,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2025-06-24,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-06-24,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2025-06-24,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2025-06-25,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-06-25,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2025-06-25,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-06-25,^NSEBANK,Private bank net interest margins experience unexpected compression.
2025-06-25,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2025-06-25,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2025-06-26,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-06-26,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2025-06-26,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2025-06-27,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-06-27,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2025-06-30,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-06-30,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2025-06-30,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2025-06-30,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2025-06-30,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2025-06-30,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2025-07-01,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2025-07-01,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2025-07-02,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2025-07-02,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2025-07-02,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-07-02,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2025-07-02,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2025-07-03,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2025-07-03,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2025-07-03,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2025-07-03,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2025-07-04,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2025-07-04,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-07-04,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2025-07-04,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2025-07-04,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2025-07-07,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2025-07-07,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2025-07-07,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2025-07-08,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-07-08,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2025-07-08,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2025-07-09,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-07-09,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2025-07-10,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2025-07-10,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2025-07-10,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-07-10,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2025-07-10,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2025-07-10,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2025-07-11,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2025-07-11,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2025-07-14,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2025-07-14,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-07-14,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-07-14,^NSEBANK,Private bank net interest margins experience unexpected compression.
2025-07-15,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2025-07-15,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-07-15,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2025-07-15,^NSEBANK,Private bank net interest margins experience unexpected compression.
2025-07-15,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2025-07-16,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-07-16,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2025-07-16,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2025-07-17,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-07-17,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-07-17,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2025-07-17,^NSEBANK,Private bank net interest margins experience unexpected compression.
2025-07-17,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2025-07-18,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-07-18,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-07-18,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-07-18,^NSEBANK,Private bank net interest margins experience unexpected compression.
2025-07-18,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2025-07-18,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2025-07-21,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-07-21,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-07-21,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-07-21,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2025-07-21,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2025-07-22,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2025-07-22,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2025-07-22,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2025-07-22,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2025-07-23,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-07-23,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2025-07-23,^NSEBANK,Private bank net interest margins experience unexpected compression.
2025-07-23,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2025-07-24,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2025-07-24,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-07-24,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-07-24,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2025-07-25,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2025-07-25,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-07-25,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2025-07-25,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2025-07-25,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2025-07-28,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-07-28,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2025-07-28,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2025-07-28,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2025-07-28,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2025-07-29,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2025-07-29,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
